customer_id,industry,signup_date,subscription_tier,mrr,churn_status,churn_date
CUST-02338,Tech,2025-02-06,Pro,49,Churned,2025-04-02
CUST-02339,Retail,2025-01-21,Basic,19,Churned,2025-07-11
CUST-02340,Finance,2025-08-07,Enterprise,199,Active,
CUST-02341,Finance,2024-08-17,Basic,19,Active,
CUST-02342,Tech,2024-01-22,Pro,49,Active,
CUST-02343,Tech,2024-01-24,Basic,19,Active,
CUST-02344,Tech,2025-07-25,Basic,19,Active,
CUST-02345,Finance,2025-10-24,Enterprise,199,Active,
CUST-02346,Education,2025-09-18,Pro,49,Churned,2025-11-26
CUST-02347,Tech,2025-10-03,Pro,49,Active,
CUST-02348,Education,2024-08-22,Pro,49,Churned,2024-12-20
CUST-02349,Tech,2024-04-01,Basic,19,Active,
CUST-02350,Tech,2025-04-18,Pro,49,Active,
CUST-02351,Finance,2024-07-22,Pro,49,Churned,2024-09-19
CUST-02352,Tech,2024-09-25,Basic,19,Active,
CUST-02353,Finance,2025-12-19,Pro,49,Active,
CUST-02354,Finance,2024-06-21,Pro,49,Active,
CUST-02355,Finance,2024-02-20,Basic,19,Active,
CUST-02356,Healthcare,2025-02-14,Basic,19,Active,
CUST-02357,Tech,2025-09-24,Basic,19,Active,
CUST-02358,Tech,2025-03-15,Pro,49,Churned,2025-06-23
CUST-02359,Retail,2025-09-06,Basic,19,Active,
CUST-02360,Tech,2024-09-23,Pro,49,Churned,2025-02-09
CUST-02361,Retail,2024-06-01,Basic,19,Active,
CUST-02362,Healthcare,2024-04-01,Basic,19,Active,
CUST-02363,Healthcare,2025-01-11,Basic,19,Active,
CUST-02364,Tech,2024-06-23,Basic,19,Active,
CUST-02365,Education,2025-08-03,Basic,19,Active,
CUST-02366,Tech,2024-04-30,Basic,19,Churned,2024-10-04
CUST-02367,Tech,2024-01-15,Basic,19,Active,
CUST-02368,Tech,2026-01-05,Basic,19,Active,
CUST-02369,Finance,2025-06-22,Basic,19,Active,
CUST-02370,Education,2025-03-21,Pro,49,Active,
CUST-02371,Tech,2026-03-02,Pro,49,Active,
CUST-02372,Finance,2025-04-09,Enterprise,199,Active,
CUST-02373,Tech,2025-11-20,Enterprise,199,Active,
CUST-02374,Healthcare,2025-05-21,Basic,19,Active,
CUST-02375,Finance,2024-05-01,Pro,49,Active,
CUST-02376,Tech,2024-08-17,Basic,19,Active,
CUST-02377,Healthcare,2025-12-31,Pro,49,Churned,2026-02-22
CUST-02378,Tech,2024-07-27,Pro,49,Churned,2025-01-04
CUST-02379,Finance,2024-07-14,Pro,49,Active,
CUST-02380,Tech,2026-03-11,Basic,19,Active,
CUST-02381,Healthcare,2024-09-29,Basic,19,Active,
CUST-02382,Tech,2024-10-21,Basic,19,Active,
CUST-02383,Retail,2026-02-03,Basic,19,Churned,2026-03-31
CUST-02384,Retail,2025-05-21,Basic,19,Active,
CUST-02385,Tech,2025-01-26,Pro,49,Active,
CUST-02386,Tech,2024-05-13,Pro,49,Churned,2024-08-02
CUST-02387,Retail,2025-03-17,Enterprise,199,Active,
CUST-02388,Tech,2024-07-30,Basic,19,Active,
CUST-02389,Tech,2025-09-06,Basic,19,Active,
CUST-02390,Finance,2024-08-08,Pro,49,Active,
CUST-02391,Tech,2024-10-16,Pro,49,Churned,2025-04-08
CUST-02392,Retail,2026-01-14,Basic,19,Active,
CUST-02393,Finance,2025-11-24,Basic,19,Active,
CUST-02394,Healthcare,2024-07-12,Pro,49,Churned,2024-12-24
CUST-02395,Finance,2025-03-04,Basic,19,Active,
CUST-02396,Healthcare,2024-07-03,Basic,19,Active,
CUST-02397,Finance,2025-02-22,Enterprise,199,Active,
CUST-02398,Tech,2024-05-29,Enterprise,199,Active,
CUST-02399,Retail,2024-01-30,Basic,19,Active,
CUST-02400,Healthcare,2024-10-24,Enterprise,199,Active,
CUST-02401,Retail,2024-09-25,Basic,19,Active,
CUST-02402,Healthcare,2024-08-29,Basic,19,Active,
CUST-02403,Tech,2025-09-24,Basic,19,Active,
CUST-02404,Healthcare,2025-04-06,Basic,19,Active,
CUST-02405,Tech,2024-09-11,Basic,19,Active,
CUST-02406,Tech,2025-01-13,Basic,19,Active,
CUST-02407,Tech,2025-08-19,Pro,49,Active,
CUST-02408,Tech,2025-12-01,Pro,49,Churned,2026-02-09
CUST-02409,Tech,2025-10-24,Enterprise,199,Active,
CUST-02410,Healthcare,2025-04-14,Basic,19,Active,
CUST-02411,Finance,2024-03-28,Basic,19,Active,
CUST-02412,Finance,2024-01-11,Pro,49,Churned,2024-07-08
CUST-02413,Tech,2025-04-25,Enterprise,199,Active,
CUST-02414,Tech,2024-05-16,Basic,19,Active,
CUST-02415,Tech,2024-11-27,Basic,19,Active,
CUST-02416,Healthcare,2025-12-10,Basic,19,Active,
CUST-02417,Healthcare,2025-02-11,Pro,49,Active,
CUST-02418,Healthcare,2025-12-04,Basic,19,Active,
CUST-02419,Education,2024-08-05,Enterprise,199,Active,
CUST-02420,Finance,2025-12-31,Basic,19,Active,
CUST-02421,Finance,2025-01-27,Pro,49,Active,
CUST-02422,Tech,2025-12-26,Pro,49,Active,
CUST-02423,Tech,2025-03-09,Pro,49,Active,
CUST-02424,Finance,2026-01-23,Basic,19,Active,
CUST-02425,Tech,2025-09-03,Pro,49,Active,
CUST-02426,Tech,2024-09-19,Basic,19,Active,
CUST-02427,Tech,2024-03-15,Pro,49,Active,
CUST-02428,Tech,2024-04-07,Basic,19,Active,
CUST-02429,Retail,2025-07-24,Pro,49,Active,
CUST-02430,Education,2024-03-01,Pro,49,Active,
CUST-02431,Finance,2024-02-23,Pro,49,Active,
CUST-02432,Finance,2024-12-06,Enterprise,199,Active,
CUST-02433,Healthcare,2024-08-28,Enterprise,199,Active,
CUST-02434,Finance,2025-04-27,Pro,49,Churned,2025-08-02
CUST-02435,Retail,2024-12-28,Enterprise,199,Active,
CUST-02436,Finance,2025-09-12,Basic,19,Active,
CUST-02437,Tech,2025-11-17,Basic,19,Active,
CUST-02438,Tech,2025-09-04,Basic,19,Active,
CUST-02439,Retail,2025-12-27,Pro,49,Churned,2026-03-31
CUST-02440,Tech,2026-02-05,Pro,49,Churned,2026-03-31
CUST-02441,Tech,2024-02-16,Pro,49,Active,
CUST-02442,Finance,2024-01-06,Basic,19,Active,
CUST-02443,Tech,2024-09-16,Basic,19,Active,
CUST-02444,Finance,2025-05-31,Basic,19,Active,
CUST-02445,Healthcare,2025-09-26,Basic,19,Active,
CUST-02446,Retail,2025-01-25,Pro,49,Active,
CUST-02447,Finance,2024-11-05,Pro,49,Active,
CUST-02448,Tech,2025-02-08,Basic,19,Active,
CUST-02449,Tech,2025-11-18,Pro,49,Active,
CUST-02450,Retail,2025-01-14,Basic,19,Churned,2025-07-01
CUST-02451,Retail,2024-05-15,Basic,19,Churned,2024-07-25
CUST-02452,Tech,2025-07-26,Pro,49,Active,
CUST-02453,Retail,2024-02-12,Basic,19,Active,
CUST-02454,Tech,2025-08-17,Basic,19,Active,
CUST-02455,Healthcare,2024-07-02,Enterprise,199,Active,
CUST-02456,Finance,2024-09-23,Basic,19,Active,
CUST-02457,Education,2024-06-22,Pro,49,Active,
CUST-02458,Tech,2025-05-30,Basic,19,Active,
CUST-02459,Retail,2025-05-19,Enterprise,199,Active,
CUST-02460,Retail,2024-12-13,Basic,19,Active,
CUST-02461,Tech,2025-04-24,Basic,19,Active,
CUST-02462,Education,2024-05-15,Pro,49,Active,
CUST-02463,Finance,2024-04-01,Pro,49,Active,
CUST-02464,Tech,2024-11-20,Pro,49,Active,
CUST-02465,Retail,2025-12-28,Basic,19,Active,
CUST-02466,Finance,2025-06-27,Basic,19,Active,
CUST-02467,Education,2025-03-19,Basic,19,Active,
CUST-02468,Retail,2024-05-25,Pro,49,Active,
CUST-02469,Tech,2024-09-23,Basic,19,Active,
CUST-02470,Retail,2024-04-29,Pro,49,Churned,2024-10-26
CUST-02471,Finance,2024-11-16,Pro,49,Active,
CUST-02472,Tech,2024-02-15,Pro,49,Active,
CUST-02473,Healthcare,2024-05-10,Basic,19,Active,
CUST-02474,Healthcare,2025-05-26,Pro,49,Active,
CUST-02475,Tech,2024-10-14,Basic,19,Active,
CUST-02476,Tech,2026-02-04,Basic,19,Active,
CUST-02477,Tech,2025-01-04,Basic,19,Active,
CUST-02478,Tech,2025-03-16,Basic,19,Active,
CUST-02479,Tech,2024-10-16,Pro,49,Active,
CUST-02480,Tech,2024-09-26,Basic,19,Active,
CUST-02481,Tech,2025-09-19,Pro,49,Churned,2026-02-14
CUST-02482,Finance,2026-02-18,Pro,49,Active,
CUST-02483,Tech,2024-09-27,Basic,19,Churned,2025-01-15
CUST-02484,Healthcare,2025-06-13,Pro,49,Active,
CUST-02485,Tech,2024-11-16,Enterprise,199,Active,
CUST-02486,Tech,2025-03-22,Basic,19,Active,
CUST-02487,Retail,2024-06-17,Basic,19,Active,
CUST-02488,Education,2024-11-19,Pro,49,Active,
CUST-02489,Healthcare,2026-01-24,Basic,19,Active,
CUST-02490,Tech,2025-05-18,Basic,19,Churned,2025-09-19
CUST-02491,Education,2026-02-21,Pro,49,Churned,2026-03-31
CUST-02492,Retail,2024-06-03,Basic,19,Active,
CUST-02493,Education,2025-07-23,Pro,49,Active,
CUST-02494,Education,2025-11-04,Basic,19,Active,
CUST-02495,Retail,2025-10-13,Basic,19,Active,
CUST-02496,Tech,2025-03-26,Enterprise,199,Active,
CUST-02497,Retail,2024-02-24,Basic,19,Active,
CUST-02498,Tech,2024-07-12,Pro,49,Active,
CUST-02499,Healthcare,2024-06-01,Basic,19,Churned,2024-11-24
CUST-02500,Retail,2024-02-25,Enterprise,199,Active,
CUST-02501,Retail,2024-08-23,Pro,49,Churned,2024-11-05
CUST-02502,Healthcare,2024-07-06,Basic,19,Active,
CUST-02503,Finance,2024-02-06,Pro,49,Active,
CUST-02504,Finance,2025-04-26,Enterprise,199,Active,
CUST-02505,Tech,2024-09-23,Pro,49,Active,
CUST-02506,Finance,2024-06-16,Basic,19,Active,
CUST-02507,Finance,2025-12-23,Pro,49,Active,
CUST-02508,Healthcare,2025-04-23,Basic,19,Active,
CUST-02509,Retail,2025-03-22,Pro,49,Active,
CUST-02510,Tech,2024-04-28,Pro,49,Churned,2024-09-07
CUST-02511,Finance,2025-05-21,Basic,19,Active,
CUST-02512,Tech,2024-02-11,Pro,49,Churned,2024-04-17
CUST-02513,Education,2025-03-28,Enterprise,199,Active,
CUST-02514,Tech,2024-12-31,Basic,19,Churned,2025-03-12
CUST-02515,Education,2025-12-27,Basic,19,Active,
CUST-02516,Tech,2025-07-28,Basic,19,Churned,2025-12-19
CUST-02517,Tech,2025-05-11,Pro,49,Active,
CUST-02518,Retail,2025-04-13,Pro,49,Churned,2025-09-30
CUST-02519,Healthcare,2025-05-19,Basic,19,Active,
CUST-02520,Healthcare,2024-04-25,Pro,49,Churned,2024-08-22
CUST-02521,Finance,2026-01-07,Pro,49,Active,
CUST-02522,Healthcare,2024-05-31,Basic,19,Active,
CUST-02523,Tech,2024-05-06,Basic,19,Active,
CUST-02524,Tech,2024-12-23,Pro,49,Active,
CUST-02525,Finance,2024-04-05,Pro,49,Active,
CUST-02526,Tech,2024-07-27,Pro,49,Churned,2024-12-05
CUST-02527,Finance,2024-10-17,Pro,49,Active,
CUST-02528,Tech,2024-07-03,Enterprise,199,Active,
CUST-02529,Tech,2024-06-21,Enterprise,199,Active,
CUST-02530,Retail,2026-02-06,Basic,19,Active,
CUST-02531,Tech,2025-06-04,Basic,19,Active,
CUST-02532,Finance,2024-10-06,Pro,49,Churned,2025-03-01
CUST-02533,Finance,2025-07-30,Basic,19,Active,
CUST-02534,Finance,2025-11-10,Basic,19,Active,
CUST-02535,Tech,2025-08-22,Pro,49,Active,
CUST-02536,Healthcare,2024-08-05,Basic,19,Active,
CUST-02537,Tech,2025-08-20,Basic,19,Active,
CUST-02538,Tech,2024-01-05,Basic,19,Active,
CUST-02539,Retail,2025-06-22,Enterprise,199,Active,
CUST-02540,Finance,2026-02-24,Basic,19,Active,
CUST-02541,Tech,2025-08-07,Basic,19,Active,
CUST-02542,Retail,2024-07-03,Pro,49,Active,
CUST-02543,Finance,2025-03-02,Basic,19,Active,
CUST-02544,Tech,2024-03-19,Enterprise,199,Active,
CUST-02545,Education,2024-09-09,Basic,19,Active,
CUST-02546,Tech,2026-02-25,Basic,19,Active,
CUST-02547,Healthcare,2025-05-25,Pro,49,Active,
CUST-02548,Tech,2025-11-24,Basic,19,Active,
CUST-02549,Healthcare,2024-04-06,Pro,49,Active,
CUST-02550,Tech,2024-12-02,Basic,19,Active,
CUST-02551,Education,2024-01-27,Pro,49,Active,
CUST-02552,Tech,2024-10-18,Basic,19,Active,
CUST-02553,Healthcare,2025-11-28,Basic,19,Active,
CUST-02554,Tech,2025-11-27,Pro,49,Churned,2026-03-31
CUST-02555,Tech,2024-05-04,Pro,49,Churned,2024-09-23
CUST-02556,Education,2025-02-07,Pro,49,Active,
CUST-02557,Tech,2025-01-17,Pro,49,Active,
CUST-02558,Tech,2025-08-27,Basic,19,Active,
CUST-02559,Tech,2024-04-18,Basic,19,Active,
CUST-02560,Healthcare,2024-11-27,Pro,49,Churned,2025-02-27
CUST-02561,Tech,2024-06-06,Pro,49,Active,
CUST-02562,Healthcare,2024-01-30,Pro,49,Active,
CUST-02563,Healthcare,2024-03-24,Basic,19,Active,
CUST-02564,Tech,2025-04-16,Basic,19,Active,
CUST-02565,Finance,2025-12-25,Pro,49,Active,
CUST-02566,Tech,2025-11-06,Basic,19,Active,
CUST-02567,Tech,2025-05-06,Enterprise,199,Active,
CUST-02568,Healthcare,2025-04-09,Pro,49,Active,
CUST-02569,Tech,2025-10-05,Basic,19,Active,
CUST-02570,Healthcare,2024-10-02,Basic,19,Active,
CUST-02571,Retail,2025-08-31,Pro,49,Active,
CUST-02572,Education,2025-11-04,Basic,19,Active,
CUST-02573,Finance,2024-01-06,Pro,49,Active,
CUST-02574,Tech,2024-12-03,Basic,19,Active,
CUST-02575,Tech,2024-02-14,Enterprise,199,Churned,2024-05-08
CUST-02576,Tech,2025-11-02,Pro,49,Churned,2026-03-03
CUST-02577,Healthcare,2025-09-29,Basic,19,Active,
CUST-02578,Tech,2025-04-08,Pro,49,Active,
CUST-02579,Tech,2024-11-28,Enterprise,199,Active,
CUST-02580,Retail,2026-01-19,Basic,19,Active,
CUST-02581,Tech,2026-01-21,Pro,49,Churned,2026-03-31
CUST-02582,Retail,2025-08-05,Basic,19,Churned,2025-11-12
CUST-02583,Retail,2024-05-12,Basic,19,Active,
CUST-02584,Tech,2024-08-04,Enterprise,199,Active,
CUST-02585,Education,2024-02-19,Basic,19,Active,
CUST-02586,Tech,2025-10-21,Basic,19,Active,
CUST-02587,Finance,2024-10-16,Pro,49,Active,
CUST-02588,Tech,2024-11-26,Pro,49,Churned,2025-04-13
CUST-02589,Healthcare,2024-02-26,Basic,19,Active,
CUST-02590,Finance,2026-01-31,Basic,19,Active,
CUST-02591,Healthcare,2024-03-13,Basic,19,Active,
CUST-02592,Healthcare,2025-07-14,Basic,19,Active,
CUST-02593,Tech,2025-09-08,Basic,19,Active,
CUST-02594,Finance,2025-01-25,Basic,19,Active,
CUST-02595,Healthcare,2024-04-04,Basic,19,Active,
CUST-02596,Retail,2025-02-12,Basic,19,Active,
CUST-02597,Tech,2024-09-18,Basic,19,Churned,2024-12-20
CUST-02598,Tech,2024-07-01,Basic,19,Active,
CUST-02599,Retail,2024-09-02,Basic,19,Active,
CUST-02600,Finance,2026-02-28,Pro,49,Active,
CUST-02601,Tech,2025-02-12,Basic,19,Active,
CUST-02602,Education,2024-04-01,Pro,49,Active,
CUST-02603,Tech,2024-01-22,Basic,19,Active,
CUST-02604,Tech,2024-08-01,Pro,49,Churned,2024-09-29
CUST-02605,Tech,2024-06-15,Basic,19,Active,
CUST-02606,Tech,2025-02-01,Basic,19,Active,
CUST-02607,Finance,2026-03-09,Pro,49,Active,
CUST-02608,Healthcare,2025-02-16,Basic,19,Active,
CUST-02609,Healthcare,2024-10-18,Basic,19,Active,
CUST-02610,Retail,2025-10-24,Pro,49,Active,
CUST-02611,Healthcare,2026-02-09,Pro,49,Churned,2026-03-31
CUST-02612,Retail,2025-10-31,Basic,19,Active,
CUST-02613,Healthcare,2024-06-06,Pro,49,Active,
CUST-02614,Tech,2024-05-03,Basic,19,Active,
CUST-02615,Finance,2024-11-01,Pro,49,Churned,2024-12-10
CUST-02616,Finance,2025-05-17,Basic,19,Active,
CUST-02617,Healthcare,2025-03-18,Pro,49,Active,
CUST-02618,Tech,2026-01-23,Basic,19,Active,
CUST-02619,Tech,2024-11-13,Basic,19,Active,
CUST-02620,Retail,2025-12-02,Basic,19,Active,
CUST-02621,Education,2025-09-09,Pro,49,Active,
CUST-02622,Finance,2024-05-14,Basic,19,Active,
CUST-02623,Tech,2025-01-02,Pro,49,Active,
CUST-02624,Finance,2025-11-12,Basic,19,Active,
CUST-02625,Finance,2024-04-08,Pro,49,Active,
CUST-02626,Finance,2025-01-11,Pro,49,Active,
CUST-02627,Education,2025-06-08,Basic,19,Active,
CUST-02628,Education,2024-07-23,Pro,49,Churned,2024-11-17
CUST-02629,Education,2025-05-16,Pro,49,Active,
CUST-02630,Tech,2025-04-01,Basic,19,Active,
CUST-02631,Retail,2025-02-01,Pro,49,Active,
CUST-02632,Finance,2025-05-02,Pro,49,Active,
CUST-02633,Tech,2024-10-01,Pro,49,Active,
CUST-02634,Healthcare,2025-07-30,Basic,19,Active,
CUST-02635,Retail,2025-09-06,Enterprise,199,Active,
CUST-02636,Education,2025-03-09,Enterprise,199,Active,
CUST-02637,Retail,2024-04-02,Basic,19,Active,
CUST-02638,Tech,2026-02-13,Pro,49,Active,
CUST-02639,Tech,2025-03-08,Pro,49,Churned,2025-04-25
CUST-02640,Tech,2025-01-12,Pro,49,Active,
CUST-02641,Tech,2025-09-20,Basic,19,Active,
CUST-02642,Tech,2024-07-09,Enterprise,199,Active,
CUST-02643,Retail,2025-03-20,Enterprise,199,Active,
CUST-02644,Finance,2025-10-07,Pro,49,Churned,2025-12-16
CUST-02645,Healthcare,2025-03-12,Enterprise,199,Active,
CUST-02646,Finance,2024-04-05,Basic,19,Active,
CUST-02647,Finance,2024-02-11,Basic,19,Active,
CUST-02648,Healthcare,2025-06-09,Pro,49,Active,
CUST-02649,Tech,2024-12-15,Basic,19,Active,
CUST-02650,Finance,2025-04-19,Basic,19,Active,
CUST-02651,Healthcare,2025-11-23,Basic,19,Active,
CUST-02652,Tech,2024-08-17,Basic,19,Active,
CUST-02653,Tech,2025-10-25,Basic,19,Active,
CUST-02654,Finance,2025-12-03,Pro,49,Active,
CUST-02655,Tech,2025-12-31,Basic,19,Active,
CUST-02656,Retail,2024-06-07,Pro,49,Churned,2024-08-07
CUST-02657,Finance,2025-05-22,Pro,49,Churned,2025-11-04
CUST-02658,Tech,2025-06-23,Enterprise,199,Active,
CUST-02659,Healthcare,2025-10-06,Enterprise,199,Active,
CUST-02660,Retail,2025-10-24,Basic,19,Active,
CUST-02661,Healthcare,2025-06-21,Basic,19,Active,
CUST-02662,Tech,2024-03-26,Pro,49,Churned,2024-05-29
CUST-02663,Healthcare,2024-10-24,Basic,19,Active,
CUST-02664,Healthcare,2025-04-24,Enterprise,199,Active,
CUST-02665,Retail,2025-03-23,Basic,19,Active,
CUST-02666,Tech,2024-03-22,Basic,19,Active,
CUST-02667,Tech,2025-05-04,Basic,19,Active,
CUST-02668,Finance,2024-11-03,Pro,49,Churned,2025-02-15
CUST-02669,Finance,2024-06-01,Pro,49,Active,
CUST-02670,Healthcare,2024-05-10,Pro,49,Active,
CUST-02671,Tech,2025-12-01,Basic,19,Active,
CUST-02672,Healthcare,2024-11-03,Basic,19,Active,
CUST-02673,Healthcare,2024-09-11,Pro,49,Active,
CUST-02674,Tech,2025-06-19,Basic,19,Active,
CUST-02675,Healthcare,2025-03-13,Pro,49,Active,
CUST-02676,Healthcare,2024-10-29,Basic,19,Active,
CUST-02677,Tech,2025-08-05,Basic,19,Churned,2025-09-30
CUST-02678,Education,2024-02-18,Enterprise,199,Active,
CUST-02679,Finance,2025-07-18,Basic,19,Active,
CUST-02680,Retail,2024-03-19,Basic,19,Churned,2024-09-08
CUST-02681,Healthcare,2024-02-16,Basic,19,Churned,2024-04-22
CUST-02682,Tech,2025-06-09,Basic,19,Active,
CUST-02683,Tech,2024-04-20,Pro,49,Active,
CUST-02684,Retail,2025-06-06,Basic,19,Active,
CUST-02685,Tech,2025-03-11,Pro,49,Active,
CUST-02686,Retail,2025-02-26,Basic,19,Active,
CUST-02687,Retail,2024-04-06,Pro,49,Active,
CUST-02688,Tech,2025-04-20,Basic,19,Active,
CUST-02689,Retail,2025-11-07,Pro,49,Active,
CUST-02690,Tech,2026-01-07,Basic,19,Active,
CUST-02691,Tech,2025-08-05,Pro,49,Churned,2026-01-07
CUST-02692,Healthcare,2024-09-16,Basic,19,Active,
CUST-02693,Finance,2024-12-29,Basic,19,Active,
CUST-02694,Tech,2024-09-17,Pro,49,Active,
CUST-02695,Finance,2025-08-22,Pro,49,Active,
CUST-02696,Tech,2024-03-24,Pro,49,Active,
CUST-02697,Finance,2026-02-26,Basic,19,Active,
CUST-02698,Finance,2025-05-30,Basic,19,Active,
CUST-02699,Tech,2024-01-17,Basic,19,Active,
CUST-02700,Tech,2024-04-26,Pro,49,Active,
CUST-02701,Tech,2026-01-28,Pro,49,Active,
CUST-02702,Finance,2025-11-08,Pro,49,Churned,2026-01-09
CUST-02703,Healthcare,2025-04-18,Basic,19,Active,
CUST-02704,Tech,2024-07-02,Enterprise,199,Active,
CUST-02705,Finance,2024-07-05,Enterprise,199,Active,
CUST-02706,Tech,2025-02-06,Pro,49,Churned,2025-05-15
CUST-02707,Retail,2024-02-16,Basic,19,Active,
CUST-02708,Tech,2024-03-26,Pro,49,Active,
CUST-02709,Finance,2025-03-02,Basic,19,Churned,2025-08-02
CUST-02710,Tech,2025-12-22,Pro,49,Churned,2026-03-31
CUST-02711,Tech,2024-10-31,Enterprise,199,Active,
CUST-02712,Education,2024-11-17,Pro,49,Active,
CUST-02713,Retail,2025-08-24,Enterprise,199,Active,
CUST-02714,Finance,2026-01-11,Basic,19,Active,
CUST-02715,Education,2025-04-10,Basic,19,Active,
CUST-02716,Healthcare,2026-02-14,Pro,49,Churned,2026-03-31
CUST-02717,Finance,2025-11-17,Pro,49,Active,
CUST-02718,Tech,2025-04-05,Pro,49,Active,
CUST-02719,Finance,2025-09-30,Basic,19,Active,
CUST-02720,Healthcare,2024-09-28,Pro,49,Active,
CUST-02721,Tech,2024-12-15,Basic,19,Active,
CUST-02722,Tech,2024-07-10,Pro,49,Active,
CUST-02723,Tech,2024-08-04,Basic,19,Churned,2024-12-31
CUST-02724,Finance,2024-07-08,Pro,49,Active,
CUST-02725,Education,2024-03-21,Basic,19,Churned,2024-08-16
CUST-02726,Tech,2026-02-03,Pro,49,Active,
CUST-02727,Retail,2025-09-10,Basic,19,Active,
CUST-02728,Education,2024-09-22,Pro,49,Active,
CUST-02729,Education,2025-11-20,Pro,49,Churned,2026-02-22
CUST-02730,Tech,2024-04-18,Enterprise,199,Active,
CUST-02731,Finance,2025-03-20,Enterprise,199,Active,
CUST-02732,Tech,2025-07-01,Pro,49,Active,
CUST-02733,Retail,2024-01-19,Basic,19,Active,
CUST-02734,Tech,2024-01-06,Enterprise,199,Active,
CUST-02735,Finance,2025-02-08,Basic,19,Active,
CUST-02736,Tech,2024-04-29,Basic,19,Active,
CUST-02737,Tech,2024-01-14,Basic,19,Active,
CUST-02738,Finance,2024-06-24,Basic,19,Active,
CUST-02739,Tech,2025-11-02,Basic,19,Active,
CUST-02740,Healthcare,2025-05-03,Basic,19,Active,
CUST-02741,Finance,2025-04-16,Basic,19,Active,
CUST-02742,Finance,2025-12-09,Basic,19,Active,
CUST-02743,Finance,2025-02-18,Pro,49,Active,
CUST-02744,Retail,2025-11-04,Basic,19,Active,
CUST-02745,Tech,2026-02-01,Basic,19,Active,
CUST-02746,Education,2025-09-08,Basic,19,Active,
CUST-02747,Retail,2026-01-13,Basic,19,Active,
CUST-02748,Tech,2025-05-13,Enterprise,199,Active,
CUST-02749,Tech,2024-11-06,Pro,49,Active,
CUST-02750,Finance,2025-09-25,Pro,49,Active,
CUST-02751,Tech,2025-09-23,Basic,19,Active,
CUST-02752,Tech,2025-01-04,Basic,19,Active,
CUST-02753,Retail,2025-12-08,Basic,19,Churned,2026-03-07
CUST-02754,Retail,2025-11-20,Pro,49,Active,
CUST-02755,Education,2025-12-07,Basic,19,Active,
CUST-02756,Tech,2025-11-22,Pro,49,Active,
CUST-02757,Healthcare,2025-02-08,Basic,19,Active,
CUST-02758,Retail,2024-11-05,Enterprise,199,Active,
CUST-02759,Healthcare,2024-03-30,Enterprise,199,Active,
CUST-02760,Tech,2024-05-08,Basic,19,Active,
CUST-02761,Finance,2024-05-18,Basic,19,Active,
CUST-02762,Tech,2024-01-15,Basic,19,Active,
CUST-02763,Finance,2024-07-14,Enterprise,199,Active,
CUST-02764,Tech,2024-04-24,Pro,49,Active,
CUST-02765,Education,2024-01-17,Basic,19,Churned,2024-02-21
CUST-02766,Healthcare,2025-12-13,Pro,49,Active,
CUST-02767,Tech,2024-07-11,Enterprise,199,Active,
CUST-02768,Education,2024-01-28,Pro,49,Churned,2024-03-28
CUST-02769,Retail,2024-08-02,Pro,49,Active,
CUST-02770,Finance,2025-05-07,Pro,49,Churned,2025-10-10
CUST-02771,Healthcare,2025-10-26,Enterprise,199,Churned,2025-11-27
CUST-02772,Tech,2024-05-28,Pro,49,Active,
CUST-02773,Education,2025-10-27,Enterprise,199,Active,
CUST-02774,Tech,2024-09-04,Basic,19,Churned,2025-03-03
CUST-02775,Tech,2025-03-22,Basic,19,Active,
CUST-02776,Tech,2025-10-03,Enterprise,199,Active,
CUST-02777,Retail,2025-07-05,Basic,19,Churned,2025-12-24
CUST-02778,Tech,2024-07-14,Basic,19,Active,
CUST-02779,Finance,2024-03-29,Pro,49,Churned,2024-05-02
CUST-02780,Finance,2024-11-04,Pro,49,Churned,2025-01-25
CUST-02781,Education,2026-02-27,Pro,49,Churned,2026-03-31
CUST-02782,Tech,2025-04-19,Enterprise,199,Active,
CUST-02783,Tech,2024-05-31,Pro,49,Churned,2024-07-13
CUST-02784,Tech,2025-04-30,Basic,19,Active,
CUST-02785,Retail,2025-03-08,Pro,49,Active,
CUST-02786,Healthcare,2024-01-23,Basic,19,Active,
CUST-02787,Healthcare,2024-04-29,Pro,49,Churned,2024-09-06
CUST-02788,Tech,2024-06-19,Basic,19,Active,
CUST-02789,Tech,2024-06-05,Pro,49,Churned,2024-10-04
CUST-02790,Tech,2026-01-26,Enterprise,199,Active,
CUST-02791,Tech,2025-12-20,Enterprise,199,Churned,2026-03-31
CUST-02792,Retail,2025-03-31,Basic,19,Active,
CUST-02793,Finance,2025-05-11,Basic,19,Active,
CUST-02794,Tech,2025-04-27,Enterprise,199,Active,
CUST-02795,Tech,2024-01-21,Basic,19,Active,
CUST-02796,Finance,2025-04-05,Enterprise,199,Active,
CUST-02797,Finance,2025-08-22,Pro,49,Active,
CUST-02798,Finance,2024-09-05,Basic,19,Active,
CUST-02799,Education,2024-07-25,Pro,49,Churned,2024-10-07
CUST-02800,Tech,2024-10-28,Enterprise,199,Active,
CUST-02801,Tech,2025-08-06,Enterprise,199,Active,
CUST-02802,Tech,2025-02-05,Basic,19,Active,
CUST-02803,Tech,2024-02-22,Pro,49,Active,
CUST-02804,Tech,2024-12-07,Basic,19,Active,
CUST-02805,Healthcare,2024-01-09,Pro,49,Active,
CUST-02806,Retail,2024-04-15,Enterprise,199,Active,
